17568,5,446,0,2,2022-6-20,2
17569,5,446,0,3,2022-9-7,2
17570,6,446,0,1,2022-6-6,3
17571,7,446,0,1,2022-6-13,3
17572,8,446,0,1,2022-6-14,5
17573,9,446,0,1,2022-6-8,5
17574,10,446,0,1,2022-6-8,3
17575,11,446,0,1,2022-6-6,5
17576,12,446,0,1,2022-6-8,5
17577,13,446,0,1,2022-6-8,2
17578,13,446,0,2,2022-6-27,2
17579,13,446,0,3,2022-9-2,5
17580,14,446,0,1,2022-6-10,5
17581,15,446,0,1,2022-6-9,2
17582,15,446,0,2,2022-6-20,3
17583,16,446,0,1,2022-6-2,2
17584,16,446,0,2,2022-6-27,4
17585,17,446,0,1,2022-6-14,5
17586,18,446,0,1,2022-6-7,2
17587,18,446,0,2,2022-6-27,3
17588,19,446,0,1,2022-6-13,4
17589,20,446,0,1,2022-6-7,5
17590,21,446,0,1,2022-6-7,5
17591,22,446,0,1,2022-6-8,3
17592,23,446,0,1,2022-6-14,5
17593,24,446,0,1,2022-6-10,5
17594,25,446,0,1,2022-6-14,3
17595,26,446,0,1,2022-6-9,2
17596,26,446,0,2,2022-6-24,2
17597,26,446,0,3,2022-9-9,3
17598,27,446,0,1,2022-6-1,2
17599,27,446,0,2,2022-6-29,2
17600,27,446,0,3,2022-9-14,2
17601,28,446,0,1,2022-6-10,2
17602,28,446,0,2,2022-6-22,4
17603,29,446,0,1,2022-6-8,2
17604,29,446,0,2,2022-6-15,3
17605,0,447,0,1,2022-6-2,5
17606,1,447,0,1,2022-6-14,5
17607,2,447,0,1,2022-6-14,3
17608,3,447,0,1,2022-6-13,2
17609,3,447,0,2,2022-6-21,5
17610,4,447,0,1,2022-6-13,3
17611,5,447,0,1,2022-6-9,5
17612,6,447,0,1,2022-6-6,3
17613,7,447,0,1,2022-6-13,2
17614,7,447,0,2,2022-6-28,5
17615,8,447,0,1,2022-6-14,3
17616,9,447,0,1,2022-6-8,3
17617,10,447,0,1,2022-6-8,5
17618,11,447,0,1,2022-6-6,4
17619,12,447,0,1,2022-6-8,2
17620,12,447,0,2,2022-6-20,2
17621,12,447,0,3,2022-9-8,3
17622,13,447,0,1,2022-6-8,3
17623,14,447,0,1,2022-6-10,3
17624,15,447,0,1,2022-6-9,3
17625,16,447,0,1,2022-6-2,5
17626,17,447,0,1,2022-6-14,2
17627,17,447,0,2,2022-6-15,3
17628,18,447,0,1,2022-6-7,5
17629,19,447,0,1,2022-6-13,2
17630,19,447,0,2,2022-6-23,2
17631,19,447,0,3,2022-9-5,3
17632,20,447,0,1,2022-6-7,4
17633,21,447,0,1,2022-6-7,5
17634,22,447,0,1,2022-6-8,4
17635,23,447,0,1,2022-6-14,4
17636,24,447,0,1,2022-6-10,3
17637,25,447,0,1,2022-6-14,4
17638,26,447,0,1,2022-6-9,3
17639,27,447,0,1,2022-6-1,4
17640,28,447,0,1,2022-6-10,4
17641,29,447,0,1,2022-6-8,4
17642,0,448,0,1,2022-6-2,2
17643,0,448,0,2,2022-6-22,2
17644,0,448,0,3,2022-9-8,5
17645,1,448,0,1,2022-6-14,3
17646,2,448,0,1,2022-6-14,5
17647,3,448,0,1,2022-6-13,3
17648,4,448,0,1,2022-6-13,5
17649,5,448,0,1,2022-6-9,3
17650,6,448,0,1,2022-6-6,5
17651,7,448,0,1,2022-6-13,5
17652,8,448,0,1,2022-6-14,3
17653,9,448,0,1,2022-6-8,5
17654,10,448,0,1,2022-6-8,3
17655,11,448,0,1,2022-6-6,3
17656,12,448,0,1,2022-6-8,5
17657,13,448,0,1,2022-6-8,5
17658,14,448,0,1,2022-6-10,3
17659,15,448,0,1,2022-6-9,5
17660,16,448,0,1,2022-6-2,4
17661,17,448,0,1,2022-6-14,2
17662,17,448,0,2,2022-6-15,2
17663,17,448,0,3,2022-9-14,3
17664,18,448,0,1,2022-6-7,3
17665,19,448,0,1,2022-6-13,5
17666,20,448,0,1,2022-6-7,5
17667,21,448,0,1,2022-6-7,5
17668,22,448,0,1,2022-6-8,2
17669,22,448,0,2,2022-6-27,2
17670,22,448,0,3,2022-9-6,2
17671,23,448,0,1,2022-6-14,5
17672,24,448,0,1,2022-6-10,4
17673,25,448,0,1,2022-6-14,4
17674,26,448,0,1,2022-6-9,3
17675,27,448,0,1,2022-6-1,3
17676,28,448,0,1,2022-6-10,4
17677,29,448,0,1,2022-6-8,5
17678,0,449,0,1,2022-6-2,5
17679,1,449,0,1,2022-6-14,4
17680,2,449,0,1,2022-6-14,4
17681,3,449,0,1,2022-6-13,4
17682,4,449,0,1,2022-6-13,3
17683,5,449,0,1,2022-6-9,2
17684,5,449,0,2,2022-6-20,2
17685,5,449,0,3,2022-9-7,5
17686,6,449,0,1,2022-6-6,4
17687,7,449,0,1,2022-6-13,3
17688,8,449,0,1,2022-6-14,3
17689,9,449,0,1,2022-6-8,5
17690,10,449,0,1,2022-6-8,2
17691,10,449,0,2,2022-6-23,5
17692,11,449,0,1,2022-6-6,4
17693,12,449,0,1,2022-6-8,4
17694,13,449,0,1,2022-6-8,4
17695,14,449,0,1,2022-6-10,4
17696,15,449,0,1,2022-6-9,4
17697,16,449,0,1,2022-6-2,4
17698,17,449,0,1,2022-6-14,5
17699,18,449,0,1,2022-6-7,4
17700,19,449,0,1,2022-6-13,3
17701,20,449,0,1,2022-6-7,4
17702,21,449,0,1,2022-6-7,2
17703,21,449,0,2,2022-6-21,2
17704,21,449,0,3,2022-9-7,5
17705,22,449,0,1,2022-6-8,3
17706,23,449,0,1,2022-6-14,5
17707,24,449,0,1,2022-6-10,2
17708,24,449,0,2,2022-6-29,3
17709,25,449,0,1,2022-6-14,5
17710,26,449,0,1,2022-6-9,4
17711,27,449,0,1,2022-6-1,3
17712,28,449,0,1,2022-6-10,4
17713,29,449,0,1,2022-6-8,3
17714,0,450,0,1,2022-6-2,5
17715,1,450,0,1,2022-6-14,2
17716,1,450,0,2,2022-6-28,4
17717,2,450,0,1,2022-6-14,2
17718,2,450,0,2,2022-6-21,2
17719,2,450,0,3,2022-9-6,2
17720,3,450,0,1,2022-6-13,4
17721,4,450,0,1,2022-6-13,2
17722,4,450,0,2,2022-6-20,3
17723,5,450,0,1,2022-6-9,5
17724,6,450,0,1,2022-6-6,5
17725,7,450,0,1,2022-6-13,4
17726,8,450,0,1,2022-6-14,5
17727,9,450,0,1,2022-6-8,3
17728,10,450,0,1,2022-6-8,2
17729,10,450,0,2,2022-6-23,5
17730,11,450,0,1,2022-6-6,2
17731,11,450,0,2,2022-6-15,3
17732,12,450,0,1,2022-6-8,3
17733,13,450,0,1,2022-6-8,4
17734,14,450,0,1,2022-6-10,3
17735,15,450,0,1,2022-6-9,2
17736,15,450,0,2,2022-6-20,5
17737,16,450,0,1,2022-6-2,3
17738,17,450,0,1,2022-6-14,2
17739,17,450,0,2,2022-6-15,5
17740,18,450,0,1,2022-6-7,3
17741,19,450,0,1,2022-6-13,2
17742,19,450,0,2,2022-6-23,5
17743,20,450,0,1,2022-6-7,4
17744,21,450,0,1,2022-6-7,2
17745,21,450,0,2,2022-6-21,4
17746,22,450,0,1,2022-6-8,3
17747,23,450,0,1,2022-6-14,5
17748,24,450,0,1,2022-6-10,4
17749,25,450,0,1,2022-6-14,5
17750,26,450,0,1,2022-6-9,4
17751,27,450,0,1,2022-6-1,2
17752,27,450,0,2,2022-6-29,4
17753,28,450,0,1,2022-6-10,3
17754,29,450,0,1,2022-6-8,2
17755,29,450,0,2,2022-6-15,5
17756,0,451,0,1,2022-6-2,2
17757,0,451,0,2,2022-6-22,4
17758,1,451,0,1,2022-6-14,5
17759,2,451,0,1,2022-6-14,3
17760,3,451,0,1,2022-6-13,2
17761,3,451,0,2,2022-6-21,5
17762,4,451,0,1,2022-6-13,3
17763,5,451,0,1,2022-6-9,4
17764,6,451,0,1,2022-6-6,2
17765,6,451,0,2,2022-6-22,4
17766,7,451,0,1,2022-6-13,2
17767,7,451,0,2,2022-6-28,3
17768,8,451,0,1,2022-6-14,4
17769,9,451,0,1,2022-6-8,4
17770,10,451,0,1,2022-6-8,2
17771,10,451,0,2,2022-6-23,2
17772,10,451,0,3,2022-9-6,3
17773,11,451,0,1,2022-6-6,4
17774,12,451,0,1,2022-6-8,2
17775,12,451,0,2,2022-6-20,2
17776,12,451,0,3,2022-9-8,2
17777,13,451,0,1,2022-6-8,4
17778,14,451,0,1,2022-6-10,4
17779,15,451,0,1,2022-6-9,2
17780,15,451,0,2,2022-6-20,3
17781,16,451,0,1,2022-6-2,4
17782,17,451,0,1,2022-6-14,4
17783,18,451,0,1,2022-6-7,5
17784,19,451,0,1,2022-6-13,5
17785,20,451,0,1,2022-6-7,5
17786,21,451,0,1,2022-6-7,3
17787,22,451,0,1,2022-6-8,3
17788,23,451,0,1,2022-6-14,4
17789,24,451,0,1,2022-6-10,2
17790,24,451,0,2,2022-6-29,5
17791,25,451,0,1,2022-6-14,2
17792,25,451,0,2,2022-6-24,3
17793,26,451,0,1,2022-6-9,3
17794,27,451,0,1,2022-6-1,4
17795,28,451,0,1,2022-6-10,4
17796,29,451,0,1,2022-6-8,3
17797,0,452,0,1,2022-6-2,4
17798,1,452,0,1,2022-6-14,5
17799,2,452,0,1,2022-6-14,3
17800,3,452,0,1,2022-6-13,3
17801,4,452,0,1,2022-6-13,4
17802,5,452,0,1,2022-6-9,3
17803,6,452,0,1,2022-6-6,3
17804,7,452,0,1,2022-6-13,4
17805,8,452,0,1,2022-6-14,3
17806,9,452,0,1,2022-6-8,2
17807,9,452,0,2,2022-6-23,3
17808,10,452,0,1,2022-6-8,3
17809,11,452,0,1,2022-6-6,2
17810,11,452,0,2,2022-6-15,2
17811,11,452,0,3,2022-9-2,3
17812,12,452,0,1,2022-6-8,4
17813,13,452,0,1,2022-6-8,2
17814,13,452,0,2,2022-6-27,5
17815,14,452,0,1,2022-6-10,4
17816,15,452,0,1,2022-6-9,4
17817,16,452,0,1,2022-6-2,3
17818,17,452,0,1,2022-6-14,2
17819,17,452,0,2,2022-6-15,5
17820,18,452,0,1,2022-6-7,2
17821,18,452,0,2,2022-6-27,5
17822,19,452,0,1,2022-6-13,3
17823,20,452,0,1,2022-6-7,2
17824,20,452,0,2,2022-6-24,2
17825,20,452,0,3,2022-9-14,3
17826,21,452,0,1,2022-6-7,5
17827,22,452,0,1,2022-6-8,3
17828,23,452,0,1,2022-6-14,3
17829,24,452,0,1,2022-6-10,3
17830,25,452,0,1,2022-6-14,2
17831,25,452,0,2,2022-6-24,3
17832,26,452,0,1,2022-6-9,2
17833,26,452,0,2,2022-6-24,5
17834,27,452,0,1,2022-6-1,2
17835,27,452,0,2,2022-6-29,4
17836,28,452,0,1,2022-6-10,2
17837,28,452,0,2,2022-6-22,4
17838,29,452,0,1,2022-6-8,5
17839,0,453,0,1,2022-6-2,5
17840,1,453,0,1,2022-6-14,2
17841,1,453,0,2,2022-6-28,2
17842,1,453,0,3,2022-9-5,4
17843,2,453,0,1,2022-6-14,2
17844,2,453,0,2,2022-6-21,4
17845,3,453,0,1,2022-6-13,3
17846,4,453,0,1,2022-6-13,3
17847,5,453,0,1,2022-6-9,3
17848,6,453,0,1,2022-6-6,4
17849,7,453,0,1,2022-6-13,5
17850,8,453,0,1,2022-6-14,3
17851,9,453,0,1,2022-6-8,5
17852,10,453,0,1,2022-6-8,5
17853,11,453,0,1,2022-6-6,2
17854,11,453,0,2,2022-6-15,5
17855,12,453,0,1,2022-6-8,4
17856,13,453,0,1,2022-6-8,2
17857,13,453,0,2,2022-6-27,5
17858,14,453,0,1,2022-6-10,2
17859,14,453,0,2,2022-6-23,5
17860,15,453,0,1,2022-6-9,5
17861,16,453,0,1,2022-6-2,5
17862,17,453,0,1,2022-6-14,3
17863,18,453,0,1,2022-6-7,3
17864,19,453,0,1,2022-6-13,4
17865,20,453,0,1,2022-6-7,3
17866,21,453,0,1,2022-6-7,3
17867,22,453,0,1,2022-6-8,3
17868,23,453,0,1,2022-6-14,4
17869,24,453,0,1,2022-6-10,2
17870,24,453,0,2,2022-6-29,3
17871,25,453,0,1,2022-6-14,5
17872,26,453,0,1,2022-6-9,2
17873,26,453,0,2,2022-6-24,5
17874,27,453,0,1,2022-6-1,2
17875,27,453,0,2,2022-6-29,4
17876,28,453,0,1,2022-6-10,3
17877,29,453,0,1,2022-6-8,4
17878,0,454,0,1,2022-6-2,2
17879,0,454,0,2,2022-6-22,2
17880,0,454,0,3,2022-9-8,3
17881,1,454,0,1,2022-6-14,3
17882,2,454,0,1,2022-6-14,2
17883,2,454,0,2,2022-6-21,5
17884,3,454,0,1,2022-6-13,4
17885,4,454,0,1,2022-6-13,3
17886,5,454,0,1,2022-6-9,5
17887,6,454,0,1,2022-6-6,4
17888,7,454,0,1,2022-6-13,5
17889,8,454,0,1,2022-6-14,2
17890,8,454,0,2,2022-6-22,3
17891,9,454,0,1,2022-6-8,5
17892,10,454,0,1,2022-6-8,2
17893,10,454,0,2,2022-6-23,2
17894,10,454,0,3,2022-9-6,2
17895,11,454,0,1,2022-6-6,2
17896,11,454,0,2,2022-6-15,5
17897,12,454,0,1,2022-6-8,4
17898,13,454,0,1,2022-6-8,2
17899,13,454,0,2,2022-6-27,2
17900,13,454,0,3,2022-9-2,3
17901,14,454,0,1,2022-6-10,2
17902,14,454,0,2,2022-6-23,4
17903,15,454,0,1,2022-6-9,3
17904,16,454,0,1,2022-6-2,4
17905,17,454,0,1,2022-6-14,2
17906,17,454,0,2,2022-6-15,4
17907,18,454,0,1,2022-6-7,5
17908,19,454,0,1,2022-6-13,4
17909,20,454,0,1,2022-6-7,4
17910,21,454,0,1,2022-6-7,3
17911,22,454,0,1,2022-6-8,5
17912,23,454,0,1,2022-6-14,5
17913,24,454,0,1,2022-6-10,2
17914,24,454,0,2,2022-6-29,4
17915,25,454,0,1,2022-6-14,5
17916,26,454,0,1,2022-6-9,4
17917,27,454,0,1,2022-6-1,2
17918,27,454,0,2,2022-6-29,5
17919,28,454,0,1,2022-6-10,2
17920,28,454,0,2,2022-6-22,4
17921,29,454,0,1,2022-6-8,5
17922,0,455,0,1,2022-6-2,4
17923,1,455,0,1,2022-6-14,4
17924,2,455,0,1,2022-6-14,5
17925,3,455,0,1,2022-6-13,3
17926,4,455,0,1,2022-6-13,5
17927,5,455,0,1,2022-6-9,2
17928,5,455,0,2,2022-6-20,3
17929,6,455,0,1,2022-6-6,2
17930,6,455,0,2,2022-6-22,4
17931,7,455,0,1,2022-6-13,3
17932,8,455,0,1,2022-6-14,2
17933,8,455,0,2,2022-6-22,3
17934,9,455,0,1,2022-6-8,5
17935,10,455,0,1,2022-6-8,3
17936,11,455,0,1,2022-6-6,3
17937,12,455,0,1,2022-6-8,5
17938,13,455,0,1,2022-6-8,2
17939,13,455,0,2,2022-6-27,5
17940,14,455,0,1,2022-6-10,3
17941,15,455,0,1,2022-6-9,3
17942,16,455,0,1,2022-6-2,4
17943,17,455,0,1,2022-6-14,3
17944,18,455,0,1,2022-6-7,3
17945,19,455,0,1,2022-6-13,5
17946,20,455,0,1,2022-6-7,3
17947,21,455,0,1,2022-6-7,3
17948,22,455,0,1,2022-6-8,5
17949,23,455,0,1,2022-6-14,3
17950,24,455,0,1,2022-6-10,4
17951,25,455,0,1,2022-6-14,2
17952,25,455,0,2,2022-6-24,5
17953,26,455,0,1,2022-6-9,2
17954,26,455,0,2,2022-6-24,5
17955,27,455,0,1,2022-6-1,3
17956,28,455,0,1,2022-6-10,3
17957,29,455,0,1,2022-6-8,3
17958,0,456,0,1,2022-6-2,2
17959,0,456,0,2,2022-6-22,5
17960,1,456,0,1,2022-6-14,4
17961,2,456,0,1,2022-6-14,4
17962,3,456,0,1,2022-6-13,3
17963,4,456,0,1,2022-6-13,4
17964,5,456,0,1,2022-6-9,2
17965,5,456,0,2,2022-6-20,5
17966,6,456,0,1,2022-6-6,4
17967,7,456,0,1,2022-6-13,4
17968,8,456,0,1,2022-6-14,4
17969,9,456,0,1,2022-6-8,2
17970,9,456,0,2,2022-6-23,5
17971,10,456,0,1,2022-6-8,3
17972,11,456,0,1,2022-6-6,2
17973,11,456,0,2,2022-6-15,2
17974,11,456,0,3,2022-9-2,2
17975,12,456,0,1,2022-6-8,5
17976,13,456,0,1,2022-6-8,5
17977,14,456,0,1,2022-6-10,5
17978,15,456,0,1,2022-6-9,5
17979,16,456,0,1,2022-6-2,2
17980,16,456,0,2,2022-6-27,2
17981,16,456,0,3,2022-9-5,5
17982,17,456,0,1,2022-6-14,2
17983,17,456,0,2,2022-6-15,3
17984,18,456,0,1,2022-6-7,4
17985,19,456,0,1,2022-6-13,2
17986,19,456,0,2,2022-6-23,2
17987,19,456,0,3,2022-9-5,3
17988,20,456,0,1,2022-6-7,4
17989,21,456,0,1,2022-6-7,2
17990,21,456,0,2,2022-6-21,4
17991,22,456,0,1,2022-6-8,4
17992,23,456,0,1,2022-6-14,4
17993,24,456,0,1,2022-6-10,3
17994,25,456,0,1,2022-6-14,5
17995,26,456,0,1,2022-6-9,2
17996,26,456,0,2,2022-6-24,2
17997,26,456,0,3,2022-9-9,4
17998,27,456,0,1,2022-6-1,2
17999,27,456,0,2,2022-6-29,3
18000,28,456,0,1,2022-6-10,3
18001,29,456,0,1,2022-6-8,2
18002,29,456,0,2,2022-6-15,3
18003,0,457,0,1,2022-6-2,4
18004,1,457,0,1,2022-6-14,2
18005,1,457,0,2,2022-6-28,4
18006,2,457,0,1,2022-6-14,5
18007,3,457,0,1,2022-6-13,3
18008,4,457,0,1,2022-6-13,2
18009,4,457,0,2,2022-6-20,4
18010,5,457,0,1,2022-6-9,4
18011,6,457,0,1,2022-6-6,5
18012,7,457,0,1,2022-6-13,4
18013,8,457,0,1,2022-6-14,4
18014,9,457,0,1,2022-6-8,3
18015,10,457,0,1,2022-6-8,2
18016,10,457,0,2,2022-6-23,4
18017,11,457,0,1,2022-6-6,4
18018,12,457,0,1,2022-6-8,4
18019,13,457,0,1,2022-6-8,3
18020,14,457,0,1,2022-6-10,3
18021,15,457,0,1,2022-6-9,5
18022,16,457,0,1,2022-6-2,3
18023,17,457,0,1,2022-6-14,3
18024,18,457,0,1,2022-6-7,4
18025,19,457,0,1,2022-6-13,2
18026,19,457,0,2,2022-6-23,4
18027,20,457,0,1,2022-6-7,4
18028,21,457,0,1,2022-6-7,3
18029,22,457,0,1,2022-6-8,5
18030,23,457,0,1,2022-6-14,4
18031,24,457,0,1,2022-6-10,4
18032,25,457,0,1,2022-6-14,3
18033,26,457,0,1,2022-6-9,4
18034,27,457,0,1,2022-6-1,5
18035,28,457,0,1,2022-6-10,5
18036,29,457,0,1,2022-6-8,2
18037,29,457,0,2,2022-6-15,5
18038,0,458,0,1,2022-6-2,2
18039,0,458,0,2,2022-6-22,5
18040,1,458,0,1,2022-6-14,3
18041,2,458,0,1,2022-6-14,4
18042,3,458,0,1,2022-6-13,2
18043,3,458,0,2,2022-6-21,5
18044,4,458,0,1,2022-6-13,2
18045,4,458,0,2,2022-6-20,4
18046,5,458,0,1,2022-6-9,2
18047,5,458,0,2,2022-6-20,3
18048,6,458,0,1,2022-6-6,2
18049,6,458,0,2,2022-6-22,4
18050,7,458,0,1,2022-6-13,5
18051,8,458,0,1,2022-6-14,2
18052,8,458,0,2,2022-6-22,4
18053,9,458,0,1,2022-6-8,3
18054,10,458,0,1,2022-6-8,3
18055,11,458,0,1,2022-6-6,2
18056,11,458,0,2,2022-6-15,3
18057,12,458,0,1,2022-6-8,5
18058,13,458,0,1,2022-6-8,2
18059,13,458,0,2,2022-6-27,4
18060,14,458,0,1,2022-6-10,5
18061,15,458,0,1,2022-6-9,3
18062,16,458,0,1,2022-6-2,4
18063,17,458,0,1,2022-6-14,3
18064,18,458,0,1,2022-6-7,4
18065,19,458,0,1,2022-6-13,5
18066,20,458,0,1,2022-6-7,4
18067,21,458,0,1,2022-6-7,4
18068,22,458,0,1,2022-6-8,4
18069,23,458,0,1,2022-6-14,2
18070,23,458,0,2,2022-6-23,3
18071,24,458,0,1,2022-6-10,3
18072,25,458,0,1,2022-6-14,3
18073,26,458,0,1,2022-6-9,5
18074,27,458,0,1,2022-6-1,5
18075,28,458,0,1,2022-6-10,2
18076,28,458,0,2,2022-6-22,5
18077,29,458,0,1,2022-6-8,2
18078,29,458,0,2,2022-6-15,5
18079,0,459,0,1,2022-6-2,2
18080,0,459,0,2,2022-6-22,2
18081,0,459,0,3,2022-9-8,3
18082,1,459,0,1,2022-6-14,2
18083,1,459,0,2,2022-6-28,3
18084,2,459,0,1,2022-6-14,4
18085,3,459,0,1,2022-6-13,4
18086,4,459,0,1,2022-6-13,4
18087,5,459,0,1,2022-6-9,4
18088,6,459,0,1,2022-6-6,2
18089,6,459,0,2,2022-6-22,4
18090,7,459,0,1,2022-6-13,2
18091,7,459,0,2,2022-6-28,4
18092,8,459,0,1,2022-6-14,3
18093,9,459,0,1,2022-6-8,2
18094,9,459,0,2,2022-6-23,4
18095,10,459,0,1,2022-6-8,4
18096,11,459,0,1,2022-6-6,3
18097,12,459,0,1,2022-6-8,4
18098,13,459,0,1,2022-6-8,2
18099,13,459,0,2,2022-6-27,5
18100,14,459,0,1,2022-6-10,4
18101,15,459,0,1,2022-6-9,2
18102,15,459,0,2,2022-6-20,2
18103,15,459,0,3,2022-9-8,4
18104,16,459,0,1,2022-6-2,3
18105,17,459,0,1,2022-6-14,5
18106,18,459,0,1,2022-6-7,3
18107,19,459,0,1,2022-6-13,4
18108,20,459,0,1,2022-6-7,4
18109,21,459,0,1,2022-6-7,5
18110,22,459,0,1,2022-6-8,3
18111,23,459,0,1,2022-6-14,3
18112,24,459,0,1,2022-6-10,3
18113,25,459,0,1,2022-6-14,4
18114,26,459,0,1,2022-6-9,4
18115,27,459,0,1,2022-6-1,3
18116,28,459,0,1,2022-6-10,3
18117,29,459,0,1,2022-6-8,4
18118,0,460,0,1,2022-6-2,2
18119,0,460,0,2,2022-6-22,3
18120,1,460,0,1,2022-6-14,5
18121,2,460,0,1,2022-6-14,4
18122,3,460,0,1,2022-6-13,3
18123,4,460,0,1,2022-6-13,5
18124,5,460,0,1,2022-6-9,2
18125,5,460,0,2,2022-6-20,3
18126,6,460,0,1,2022-6-6,2
18127,6,460,0,2,2022-6-22,3
18128,7,460,0,1,2022-6-13,4
18129,8,460,0,1,2022-6-14,5
18130,9,460,0,1,2022-6-8,5
18131,10,460,0,1,2022-6-8,2
18132,10,460,0,2,2022-6-23,3
18133,11,460,0,1,2022-6-6,5
18134,12,460,0,1,2022-6-8,5
18135,13,460,0,1,2022-6-8,5
18136,14,460,0,1,2022-6-10,2
18137,14,460,0,2,2022-6-23,2
18138,14,460,0,3,2022-9-14,3
18139,15,460,0,1,2022-6-9,2
18140,15,460,0,2,2022-6-20,4
18141,16,460,0,1,2022-6-2,5
18142,17,460,0,1,2022-6-14,5
18143,18,460,0,1,2022-6-7,5
18144,19,460,0,1,2022-6-13,5
18145,20,460,0,1,2022-6-7,3
18146,21,460,0,1,2022-6-7,5
18147,22,460,0,1,2022-6-8,2
18148,22,460,0,2,2022-6-27,5
18149,23,460,0,1,2022-6-14,4
18150,24,460,0,1,2022-6-10,5
18151,25,460,0,1,2022-6-14,5
18152,26,460,0,1,2022-6-9,3
18153,27,460,0,1,2022-6-1,4
18154,28,460,0,1,2022-6-10,3
18155,29,460,0,1,2022-6-8,3
18156,0,461,0,1,2022-6-2,5
18157,1,461,0,1,2022-6-14,5
18158,2,461,0,1,2022-6-14,4
18159,3,461,0,1,2022-6-13,3
18160,4,461,0,1,2022-6-13,3
18161,5,461,0,1,2022-6-9,4
18162,6,461,0,1,2022-6-6,3
18163,7,461,0,1,2022-6-13,5
18164,8,461,0,1,2022-6-14,5
18165,9,461,0,1,2022-6-8,3
18166,10,461,0,1,2022-6-8,2
18167,10,461,0,2,2022-6-23,2
18168,10,461,0,3,2022-9-6,5
18169,11,461,0,1,2022-6-6,3
18170,12,461,0,1,2022-6-8,5
18171,13,461,0,1,2022-6-8,5
18172,14,461,0,1,2022-6-10,5
18173,15,461,0,1,2022-6-9,3
18174,16,461,0,1,2022-6-2,5
18175,17,461,0,1,2022-6-14,5
18176,18,461,0,1,2022-6-7,5
18177,19,461,0,1,2022-6-13,5
18178,20,461,0,1,2022-6-7,3
18179,21,461,0,1,2022-6-7,4
18180,22,461,0,1,2022-6-8,4
18181,23,461,0,1,2022-6-14,3
18182,24,461,0,1,2022-6-10,5
18183,25,461,0,1,2022-6-14,3
18184,26,461,0,1,2022-6-9,5
18185,27,461,0,1,2022-6-1,5
18186,28,461,0,1,2022-6-10,5
18187,29,461,0,1,2022-6-8,2
18188,29,461,0,2,2022-6-15,4
18189,0,462,0,1,2022-6-2,4
18190,1,462,0,1,2022-6-14,4
18191,2,462,0,1,2022-6-14,5
18192,3,462,0,1,2022-6-13,2
18193,3,462,0,2,2022-6-21,2
18194,3,462,0,3,2022-9-5,2
18195,4,462,0,1,2022-6-13,4
18196,5,462,0,1,2022-6-9,5
18197,6,462,0,1,2022-6-6,5
18198,7,462,0,1,2022-6-13,4
18199,8,462,0,1,2022-6-14,3
18200,9,462,0,1,2022-6-8,4
18201,10,462,0,1,2022-6-8,5
18202,11,462,0,1,2022-6-6,5
18203,12,462,0,1,2022-6-8,2
18204,12,462,0,2,2022-6-20,2
18205,12,462,0,3,2022-9-8,5
18206,13,462,0,1,2022-6-8,4
18207,14,462,0,1,2022-6-10,3
18208,15,462,0,1,2022-6-9,3
18209,16,462,0,1,2022-6-2,5
18210,17,462,0,1,2022-6-14,5
18211,18,462,0,1,2022-6-7,5
18212,19,462,0,1,2022-6-13,3
18213,20,462,0,1,2022-6-7,2
18214,20,462,0,2,2022-6-24,2
18215,20,462,0,3,2022-9-14,5
18216,21,462,0,1,2022-6-7,2
18217,21,462,0,2,2022-6-21,5
18218,22,462,0,1,2022-6-8,5
18219,23,462,0,1,2022-6-14,5
18220,24,462,0,1,2022-6-10,5
18221,25,462,0,1,2022-6-14,4
18222,26,462,0,1,2022-6-9,4
18223,27,462,0,1,2022-6-1,5
18224,28,462,0,1,2022-6-10,4
18225,29,462,0,1,2022-6-8,2
18226,29,462,0,2,2022-6-15,5
18227,0,463,0,1,2022-6-2,5
18228,1,463,0,1,2022-6-14,4
18229,2,463,0,1,2022-6-14,2
18230,2,463,0,2,2022-6-21,2
18231,2,463,0,3,2022-9-6,4
18232,3,463,0,1,2022-6-13,2
18233,3,463,0,2,2022-6-21,3
18234,4,463,0,1,2022-6-13,3
18235,5,463,0,1,2022-6-9,3
18236,6,463,0,1,2022-6-6,3
18237,7,463,0,1,2022-6-13,2
18238,7,463,0,2,2022-6-28,2
18239,7,463,0,3,2022-9-2,3
18240,8,463,0,1,2022-6-14,2
18241,8,463,0,2,2022-6-22,3
18242,9,463,0,1,2022-6-8,2
18243,9,463,0,2,2022-6-23,4
18244,10,463,0,1,2022-6-8,4
18245,11,463,0,1,2022-6-6,4
18246,12,463,0,1,2022-6-8,5
18247,13,463,0,1,2022-6-8,2
18248,13,463,0,2,2022-6-27,3
18249,14,463,0,1,2022-6-10,2
18250,14,463,0,2,2022-6-23,3
18251,15,463,0,1,2022-6-9,2
18252,15,463,0,2,2022-6-20,2
18253,15,463,0,3,2022-9-8,2
18254,16,463,0,1,2022-6-2,3
18255,17,463,0,1,2022-6-14,3
18256,18,463,0,1,2022-6-7,3
18257,19,463,0,1,2022-6-13,4
18258,20,463,0,1,2022-6-7,3
18259,21,463,0,1,2022-6-7,4
18260,22,463,0,1,2022-6-8,5
18261,23,463,0,1,2022-6-14,3
18262,24,463,0,1,2022-6-10,2
18263,24,463,0,2,2022-6-29,4
18264,25,463,0,1,2022-6-14,4
18265,26,463,0,1,2022-6-9,5
18266,27,463,0,1,2022-6-1,3
18267,28,463,0,1,2022-6-10,4
